# /n_1/odometry/filtered/pose/pose/position/x, /n_1/odometry/filtered/pose/pose/position/y, /n_2/odometry/filtered/pose/pose/position/x, /n_2/odometry/filtered/pose/pose/position/y, /n_3/odometry/filtered/pose/pose/position/x, /n_3/odometry/filtered/pose/pose/position/y, /n_4/odometry/filtered/pose/pose/position/x, /n_4/odometry/filtered/pose/pose/position/y, /n_1/forErr21/recceipt_time, /n_1/forErr21/data/0, /n_1/forErr31/recceipt_time, /n_1/forErr31/data/0, /n_1/forErr41/recceipt_time, /n_1/forErr41/data/0, /n_1/move_base/DWAPlannerROS/local_plan/poses/0/pose/position/x, /n_1/move_base/DWAPlannerROS/local_plan/poses/0/pose/position/y, /n_2/move_base/DWAPlannerROS/local_plan/poses/0/pose/position/x, /n_2/move_base/DWAPlannerROS/local_plan/poses/0/pose/position/y, /n_3/move_base/DWAPlannerROS/local_plan/poses/0/pose/position/x, /n_3/move_base/DWAPlannerROS/local_plan/poses/0/pose/position/y, /n_4/move_base/DWAPlannerROS/local_plan/poses/0/pose/position/x, /n_4/move_base/DWAPlannerROS/local_plan/poses/0/pose/position/y, /pcen/x, /pcen/y, /goalError/recceipt_time, /goalError/x, /goalError/recceipt_time, /goalError/y
-2.1891505132464184058, -0.27231146220108892742, -2.2105746278613938038, 0.49690112885404880139, -1.4215877457100642989, 0.50185112776745099961, -1.3992991006872665949, -0.26736151975119576418, 2573.88799999999992, 0.025126678869128227234, 2573.88799999999992, 0.039455689489841461182, 2573.88799999999992, 0.001254153205081820488, -1.7891334295272827148, 0.12767137587070465088, -1.810580134391784668, 0.096895612776279449463, -1.8215669393539428711, 0.10183020681142807007, -1.7993147373199462891, 0.13262289762496948242, -1.8051527738571166992, 0.11477006226778030396, 2573.887000000000171, 0.047618269920349121094, 2573.887000000000171, -0.14884461462497711182
-2.1891505158691741961, -0.27231146466958688901, -2.2105746217954456156, 0.49690113464847285307, -1.4215877892949384531, 0.50185108680903234291, -1.3992991193501052027, -0.26736153717278254849, 2573.9850000000001273, 0.025126678869128227234, 2573.9859999999998763, 0.034331962466239929199, 2573.9850000000001273, 0.001254153205081820488, -1.788330078125, 0.12828497588634490967, -1.810580134391784668, 0.096895612776279449463, -1.8195759057998657227, 0.10364162921905517578, -1.7993147373199462891, 0.13262289762496948242, -1.8051514625549316406, 0.11477128416299819946, 2573.9839999999999236, 0.0476169586181640625, 2573.9839999999999236, -0.14884583652019500732
-2.1891495156290892155, -0.27231052325837767913, -2.2105746343879721927, 0.49690112261961666418, -1.4215877888877868074, 0.50185108719164894797, -1.3992989992753372963, -0.26736142508409088681, 2574.0889999999999418, 0.025126678869128227234, 2574.0889999999999418, 0.039455689489841461182, 2574.0889999999999418, 0.001254153205081820488, -1.788330078125, 0.12828497588634490967, -1.8067617416381835938, 0.10062768310308456421, -1.8195759057998657227, 0.10364162921905517578, -1.7970292568206787109, 0.13454106450080871582, -1.8051455020904541016, 0.11477688699960708618, 2574.0889999999999418, 0.047610998153686523438, 2574.0889999999999418, -0.14885143935680389404
-2.1891505228762535573, -0.2723114712645441915, -2.2105746316881607072, 0.49690112519857998485, -1.421587635231619684, 0.50185123158838618185, -1.3992991315062996982, -0.26736154852047638864, 2574.1840000000001965, 0.025126678869128227234, 2574.1840000000001965, 0.034331962466239929199, 2574.1840000000001965, 0.001254153205081820488, -1.775297999382019043, 0.13827000558376312256, -1.8067617416381835938, 0.10062768310308456421, -1.8040573596954345703, 0.11798853427171707153, -1.7969558238983154297, 0.13460275530815124512, -1.8051464557647705078, 0.11477593332529067993, 2574.1840000000001965, 0.047611951828002929688, 2574.1840000000001965, -0.14885048568248748779
-2.1891505349529007951, -0.27231148263090554362, -2.2105746586095422757, 0.49690109948226046654, -1.4215877833591183954, 0.50185109238715575053, -1.3992991209184355572, -0.26736153863680145459, 2574.2930000000001201, 0.025126678869128227234, 2574.2930000000001201, 0.039455689489841461182, 2574.2899999999999636, 0.001254153205081820488, -1.775297999382019043, 0.13827000558376312256, -1.7856833934783935547, 0.12117786705493927002, -1.8040573596954345703, 0.11798853427171707153, -1.781452178955078125, 0.14753083884716033936, -1.8051503896713256836, 0.11477231234312057495, 2574.2899999999999636, 0.047615885734558105469, 2574.2899999999999636, -0.14884686470031738281
-2.1891505300596785233, -0.27231147802547578385, -2.210574632663997896, 0.4969011242664254091, -1.4215877729794921258, 0.50185110214129835526, -1.3992991392267823958, -0.26736155572747344333, 2574.3899999999998727, 0.025126678869128227234, 2574.3899999999998727, 0.034331962466239929199, 2574.3899999999998727, 0.001254153205081820488, -1.7553963661193847656, 0.1536934971809387207, -1.7856833934783935547, 0.12117786705493927002, -1.7795766592025756836, 0.14093159139156341553, -1.781452178955078125, 0.14753083884716033936, -1.8051514625549316406, 0.11477124691009521484, 2574.3899999999998727, 0.0476169586181640625, 2574.3899999999998727, -0.14884580671787261963
-2.1891505182456376666, -0.2723114669062739468, -2.2105745999106276578, 0.49690115555368363776, -1.4215877911802936584, 0.50185108503729003449, -1.3992991219932100488, -0.26736153964009118367, 2574.4830000000001746, 0.025126678869128227234, 2574.4830000000001746, 0.039455689489841461182, 2574.4830000000001746, 0.001254153205081820488, -1.7553963661193847656, 0.1536934971809387207, -1.7500011920928955078, 0.15339702367782592773, -1.7795766592025756836, 0.14093159139156341553, -1.7505159378051757812, 0.17387770116329193115, -1.8051500320434570312, 0.11477269977331161499, 2574.4830000000001746, 0.047615528106689453125, 2574.4830000000001746, -0.14884725213050842285
-2.1891463062131863992, -0.27230750260348429714, -2.2105746392521372634, 0.49690111797318842202, -1.4215877917667743002, 0.50185108448615101118, -1.3992970139318923195, -0.26735957178425018288, 2574.5830000000000837, 0.025126678869128227234, 2574.5830000000000837, 0.034331962466239929199, 2574.5830000000000837, 0.001254153205081820488, -1.72785186767578125, 0.17535163462162017822, -1.7500011920928955078, 0.15339702367782592773, -1.7475037574768066406, 0.17260019481182098389, -1.7505159378051757812, 0.17387770116329193115, -1.8051500320434570312, 0.11477266252040863037, 2574.5830000000000837, 0.047615528106689453125, 2574.5830000000000837, -0.14884722232818603516
-2.189150523281115035, -0.27231147164558872076, -2.210574633977624881, 0.49690112301160305197, -1.4215875710844483315, 0.50185129187000343531, -1.3992991312142781801, -0.26736154824787172757, 2574.6889999999998508, 0.025126678869128227234, 2574.6889999999998508, 0.039455689489841461182, 2574.6889999999998508, 0.001254153205081820488, -1.72785186767578125, 0.17535163462162017822, -1.7094013690948486328, 0.18744306266307830811, -1.7475037574768066406, 0.17260019481182098389, -1.714931488037109375, 0.21017333865165710449, -1.8051502704620361328, 0.11477243900299072266, 2574.6889999999998508, 0.047615766525268554688, 2574.6889999999998508, -0.14884699881076812744
-2.1891415093472690323, -0.2723029878640641499, -2.2105746502503298423, 0.4969011074673018169, -1.4215877868023558683, 0.50185108915141007913, -1.3992908735686244714, -0.26735383981164501099, 2574.7869999999998072, 0.025126678869128227234, 2574.7880000000000109, 0.034331962466239929199, 2574.7869999999998072, 0.001254153205081820488, -1.6955486536026000977, 0.20399747788906097412, -1.7094013690948486328, 0.18744306266307830811, -1.7178276777267456055, 0.20522312819957733154, -1.714931488037109375, 0.21017333865165710449, -1.8051515817642211914, 0.11477110534906387329, 2574.7860000000000582, 0.047617077827453613281, 2574.7860000000000582, -0.14884565770626068115
